nome,ruolo,ruolo_mantra,squadra,presenze,media_voto,fantamedia,gol,gol_subiti,rigori_tirati,rigori_parati,assist,ammonizioni,espulsioni,stagione
Zerbin,C,W;A,NAP,4,5.75,5.62,0,0,0,0,0,1,0,2022-23
Okoli,D,Dc,ATA,14,5.71,5.61,0,0,0,0,0,3,0,2022-23
Villar,C,M;C,SAM,14,5.68,5.61,0,0,0,0,0,2,0,2022-23
BIANCHETTI,D,Dd;Dc,CRE,25,5.58,5.6,1,0,0,0,0,5,0,2022-23
ASKILDSEN,C,C,LEC,15,5.7,5.6,0,0,0,0,0,3,0,2022-23
Cacace,D,Ds;E,EMP,10,5.65,5.6,0,0,0,0,0,1,0,2022-23
Montevago,A,Pc,SAM,5,5.7,5.6,0,0,0,0,0,1,0,2022-23
Ferrari A.,D,Dd;Dc,CRE,27,5.7,5.59,0,0,0,0,0,6,0,2022-23
Erlic,D,Dc,SAS,27,5.7,5.59,0,0,0,0,0,2,0,2022-23
Oikonomou,D,Dc,SAM,6,5.83,5.58,0,0,0,0,0,3,0,2022-23
Magnani,D,Dc,VER,24,5.81,5.58,0,0,0,0,1,7,1,2022-23
Valencia D.,A,A,SAL,6,5.67,5.58,0,0,0,0,0,1,0,2022-23
Skriniar,D,Dc,INT,21,5.79,5.57,0,0,0,0,0,3,1,2022-23
Meret,P,Por,NAP,34,6.18,5.56,0,24,0,1,0,0,0,2022-23
Ayhan,D,Dd;Dc,SAS,8,5.62,5.56,0,0,0,0,0,1,0,2022-23
Aiwu,D,Dc,CRE,22,5.61,5.55,0,0,0,0,0,3,0,2022-23
Igor,D,Ds;Dc,FIO,26,5.73,5.54,0,0,0,0,0,8,1,2022-23
Ebosse,D,Ds;E,UDI,14,5.64,5.54,0,0,0,0,0,3,0,2022-23
RINCON,C,M,SAM,34,5.6,5.53,0,0,0,0,2,7,1,2022-23
Verre,C,C;T,SAM,16,5.66,5.53,0,0,0,0,0,5,0,2022-23
Vieira,C,M;C,TOR,15,5.63,5.53,0,0,0,0,0,3,0,2022-23
AMIAN,D,Dd;Dc,SPE,30,5.65,5.53,0,0,0,0,0,5,1,2022-23
Alex Sandro,D,Ds;E,JUV,23,5.61,5.52,0,0,0,0,1,4,1,2022-23
AFENA-GYAN,A,A,CRE,20,5.62,5.52,0,0,0,0,0,4,0,2022-23
Dermaku,D,Dc,LEC,1,5.5,5.5,0,0,0,0,0,0,0,2022-23
Tonelli,D,Dc,EMP,1,5.5,5.5,0,0,0,0,0,0,0,2022-23
RANOCCHIA,D,Dc,MON,1,5.5,5.5,0,0,0,0,0,0,0,2022-23
ROMAGNA,D,Dc,SAS,1,5.5,5.5,0,0,0,0,0,0,0,2022-23
Cerofolini,P,Por,FIO,5,6.1,5.5,0,3,0,0,0,0,0,2022-23
BAKAYOKO,C,M,MIL,1,5.5,5.5,0,0,0,0,0,0,0,2022-23
Retsos,D,Dd;Ds;Dc,VER,2,5.5,5.5,0,0,0,0,0,0,0,2022-23
Pussetto,A,W;A,SAM,4,5.62,5.5,0,0,0,0,0,1,0,2022-23
Lovato,D,Dc,SAL,14,5.57,5.5,0,0,0,0,0,2,0,2022-23
Escalante,C,M;C,CRE,9,5.61,5.5,0,0,0,0,0,0,1,2022-23
FERRER,D,Dd;Ds;E,SPE,4,5.5,5.5,0,0,0,0,0,0,0,2022-23
Braaf,A,W;A,VER,6,5.58,5.5,0,0,0,0,0,1,0,2022-23
Kristoffersen,A,Pc,SAL,1,5.5,5.5,0,0,0,0,0,0,0,2022-23
Vina,D,Ds;E,ROM,1,5.5,5.5,0,0,0,0,0,0,0,2022-23
DE LUCA,A,Pc,SAM,1,5.5,5.5,0,0,0,0,0,0,0,2022-23
Daniliuc,D,Dd;Dc,SAL,27,5.69,5.5,0,0,0,0,0,10,0,2022-23
MILANESE,C,C;T,CRE,1,5.5,5.5,0,0,0,0,0,0,0,2022-23
Gila,D,Dc,LAZ,2,5.5,5.5,0,0,0,0,0,0,0,2022-23
Bayeye,D,E,TOR,1,5.5,5.5,0,0,0,0,0,0,0,2022-23
Adli,C,T,MIL,4,5.62,5.5,0,0,0,0,0,1,0,2022-23
Bondo,C,C;T,MON,2,5.75,5.5,0,0,0,0,0,1,0,2022-23
Wisniewski,D,Dc,SPE,11,5.73,5.5,1,0,0,0,0,3,0,2022-23
Abildgaard,C,M,VER,9,5.61,5.5,0,0,0,0,0,2,0,2022-23
Gineitis,C,C,TOR,2,6.0,5.5,0,0,0,0,0,2,0,2022-23
Barrenechea,C,M;C,JUV,3,5.5,5.5,0,0,0,0,0,0,0,2022-23
MURRU,D,Ds;E,SAM,17,5.56,5.47,0,0,0,0,0,3,0,2022-23
Gagliardini,C,M;C,INT,13,5.62,5.46,0,0,0,0,0,3,1,2022-23
Marlon,D,Dc,MON,24,5.73,5.46,0,0,0,0,0,7,1,2022-23
Provedel,P,Por,LAZ,38,6.26,5.46,0,30,0,0,0,1,0,2022-23
Hongla,C,M;C,VER,8,5.69,5.44,0,0,0,0,0,4,0,2022-23
Bronn,D,Dd;Dc,SAL,21,5.57,5.43,0,0,0,0,0,4,1,2022-23
Molina S.,C,E,MON,5,5.5,5.4,0,0,0,0,0,1,0,2022-23
Hrustic,C,C,VER,5,5.4,5.4,0,0,0,0,0,0,0,2022-23
Gabbia,D,Dc,MIL,9,5.5,5.39,0,0,0,0,0,2,0,2022-23
Maignan,P,Por,MIL,22,6.16,5.34,0,21,0,1,0,0,0,2022-23
Carboni A.,D,Ds;Dc,MON,3,5.33,5.33,0,0,0,0,0,0,0,2022-23
ZOET,P,Por,SPE,5,6.2,5.3,0,4,0,0,0,1,0,2022-23
Sosa,D,Dc,BOL,9,5.39,5.28,0,0,0,0,0,2,0,2022-23
RADOVANOVIC,D,Dc,SAL,10,5.4,5.25,0,0,0,0,0,1,1,2022-23
Antov,D,Dc,MON,6,5.42,5.25,0,0,0,0,0,2,0,2022-23
MURILLO,D,Dc,SAM,16,5.53,5.22,0,0,0,0,0,4,1,2022-23
Gollini,P,Por,NAP,7,6.07,5.21,0,6,0,0,0,0,0,2022-23
Tressoldi,D,Dc,SAS,21,5.64,5.21,0,0,0,0,0,9,3,2022-23
Vicario,P,Por,EMP,31,6.4,5.19,0,39,0,1,0,3,0,2022-23
Szczesny,P,Por,JUV,28,6.11,5.18,0,26,0,0,0,0,0,2022-23
Sepe,P,Por,SAL,17,6.29,5.15,0,27,0,3,0,3,0,2022-23
CALDARA,D,Dc,SPE,16,5.44,5.12,0,0,0,0,0,6,0,2022-23
Kumbulla,D,Dc,ROM,5,5.4,5.1,0,0,0,0,0,1,1,2022-23
Falcone,P,Por,LEC,38,6.25,5.09,0,46,0,1,0,2,0,2022-23
Rui Patricio,P,Por,ROM,35,6.0,5.07,0,35,0,1,0,1,0,2022-23
Onana,P,Por,INT,24,6.15,5.04,0,24,0,0,0,1,0,2022-23
Cetin,D,Dc,LEC,1,5.0,5.0,0,0,0,0,0,0,0,2022-23
YEPES,C,M,SAM,4,5.25,5.0,0,0,0,0,0,2,0,2022-23
Di Gregorio,P,Por,MON,37,6.28,4.99,0,49,0,0,1,0,0,2022-23
Skorupski,P,Por,BOL,37,6.19,4.97,0,49,0,2,0,4,0,2022-23
Silvestri,P,Por,UDI,38,6.24,4.97,0,48,0,0,0,0,0,2022-23
Ochoa,P,Por,SAL,20,6.48,4.95,0,33,0,1,0,1,0,2022-23
Perisan,P,Por,EMP,7,6.21,4.93,0,9,0,0,0,0,0,2022-23
Milinkovic-Savic V.,P,Por,TOR,38,6.03,4.89,0,41,0,0,0,4,0,2022-23
Audero,P,Por,SAM,25,6.3,4.88,0,39,0,2,0,1,0,2022-23
Musso,P,Por,ATA,23,6.13,4.85,0,27,0,0,0,1,0,2022-23
Svilar,P,Por,ROM,3,6.0,4.83,0,3,0,0,0,1,0,2022-23
HANDANOVIC,P,Por,INT,14,6.11,4.82,0,18,0,0,0,0,0,2022-23
DRAGOWSKI,P,Por,SPE,34,6.26,4.78,0,54,0,1,1,1,0,2022-23
Terracciano,P,Por,FIO,29,6.0,4.78,0,38,0,1,0,1,0,2022-23
SARR M.,P,Por,CRE,2,6.25,4.75,0,3,0,0,0,0,0,2022-23
Pegolo,P,Por,SAS,2,6.25,4.75,0,3,0,0,0,0,0,2022-23
Sportiello,P,Por,ATA,15,6.13,4.73,0,21,0,0,0,0,0,2022-23
Montipo',P,Por,VER,37,6.19,4.66,0,59,0,1,0,1,0,2022-23
Carnesecchi,P,Por,CRE,27,6.35,4.63,0,47,0,0,1,1,0,2022-23
TATARUSANU,P,Por,MIL,16,6.0,4.62,0,22,0,0,0,0,0,2022-23
Ujkani,P,Por,EMP,1,5.5,4.5,0,1,0,0,0,0,0,2022-23
Consigli,P,Por,SAS,35,6.04,4.47,0,55,0,0,0,0,0,2022-23
Turk,P,Por,SAM,4,6.38,4.12,0,9,0,0,0,0,0,2022-23
RADU I.,P,Por,CRE,9,6.11,4.0,0,19,0,0,0,0,0,2022-23
Fiorillo,P,Por,SAL,1,6.0,4.0,0,2,0,0,0,0,0,2022-23
RAVAGLIA,P,Por,SAM,9,6.11,3.56,0,23,0,0,0,0,0,2022-23
Marchetti,P,Por,SPE,1,5.5,3.5,0,2,0,0,0,0,0,2022-23
ZOVKO,P,Por,SPE,1,5.5,3.5,0,2,0,0,0,0,0,2022-23
Luis Maximiano,P,Por,LAZ,1,4.0,3.0,0,0,0,0,0,0,1,2022-23
Cragno,P,Por,MON,1,5.0,2.0,0,3,0,0,0,0,0,2022-23
RUSSO A.,P,Por,SAS,1,5.0,2.0,0,3,0,0,0,0,0,2022-23
Mirante,P,Por,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Mbaye,D,Dd;Ds;E,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Diawara,C,M;C,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Gagliolo,D,Ds;Dc,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
CAPEZZI,C,M;C,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Ilicic,A,A,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Lamanna,P,Por,MON,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Zaza,A,Pc,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Berisha,P,Por,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
RADU,D,Ds;Dc,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Paletta,D,Dc,MON,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Capradossi,D,Dc,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Padelli,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Fares,D,Ds;E,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Pereira P.,D,Dd;E,MON,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Freuler,C,M;C,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
EDERA,A,W;A,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Sampirisi,D,Dd;Dc;E,MON,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Pinsoglio,P,Por,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Mazzitelli,C,M;C,MON,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Veseli,D,Dd;Ds;Dc,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Satalino,P,Por,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Scamacca,A,Pc,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Coulibaly M.,C,M;C,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Ounas,A,A,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Jaroszynski,D,Ds;Dc;E,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Veretout,C,C,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Crociata,C,C;T,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Rossi F.,P,Por,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Leverbe,D,Dc,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Nastasic,D,Dc,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Sanchez,A,A,INT,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Ravaglia F.,P,Por,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Bettella,D,Dc,MON,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Valzania,C,M;C,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Calabresi,D,Dd;Dc,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Dijks,D,Ds;E,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Ruiz,C,C;T,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Stulac,C,M;C,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Rosati,P,Por,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Scozzarella,C,M;C,MON,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Kingsley,C,M;C,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Contini,P,Por,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Arthur Melo,C,M;C,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Brancolini,P,Por,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Agoume,C,M;C,INT,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Cassandro,D,Dd;Ds;E,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Bleve,P,Por,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Majer,C,C;T,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Berardi A.,P,Por,VER,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Muldur,D,Dd;E,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Gemello,P,Por,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Benkovic,D,Dc,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Carles Perez,C,W;A,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Moro,A,A,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Horvath,C,T;A,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Calafiori,D,Ds;E,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Frabotta,D,Ds;E,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Damsgaard,C,W;T,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Vignali,D,Dd;E,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Bartolomei,C,C,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Molina N.,D,E,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Boer,P,Por,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Leo' Sena,C,M;C,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Gasparini,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Oddei,A,A,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Kokorin,A,Pc,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
DARBOE,C,M;C,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Amey,D,Dd;Dc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Urbanski,C,T,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Raimondo,A,Pc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Bertini,C,M;C,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
CORTINOVIS,C,C;T,VER,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Furlan,P,Por,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Ferrarini,D,Dd;E,MON,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
KAMENOVIC,D,Ds;E,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Cavion,C,C,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Kornvig,C,C,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Di Mariano,A,A,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Adamonis,P,Por,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Kechrida,D,Dd;E,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Kaio Jorge,A,Pc,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
MARFELLA,P,Por,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
SHER,C,M;C,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Theate,D,Dc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Molla,P,Por,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Russo,P,Por,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Piana,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Gondo,A,Pc,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Podgoreanu,A,A,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Viti,D,Dc,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
NGUIAMBA,C,M;C,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Motoc,D,Dc,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Lazetic,A,Pc,MIL,0,0.0,0.0,0,0,0,0,0,1,0,2022-23
Praszelik,C,T,VER,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Mikael,A,Pc,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Trimboli,C,C,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Cisse',A,Pc,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Bertola,D,Dc,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Bagnolini,P,Por,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Buta,D,Ds;E,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Sorrentino A.,P,Por,MON,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Tenkorang,C,C,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Ndiaye,D,Dc,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Ravanelli,D,Dc,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Fiordaliso,D,Dd;Dc,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Strizzolo,A,A,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
BJORKENGREN,C,M;C,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Ciezkowski,P,Por,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Casadei,C,C;T,INT,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
MICAI,P,Por,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Chiesa M.,P,Por,VER,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Samek,C,M;C,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Degli Innocenti,C,M;C,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Tripi,C,M;C,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
SARO,P,Por,CRE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Normann,C,M;C,LEC,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Guarino,D,Dc,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Garbett,C,C,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Carboni V.,C,T;A,INT,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Vasquez D.,P,Por,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Zeefuik,D,Dd;E,VER,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Krollis,A,Pc,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Faticanti,C,M;C,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
Martinelli T.,P,Por,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2022-23
